road_id,barangay,split,manual_constraint_type,applied_constraint_type,display_constraint_type,review_constraint_type,predicted_constrained,predicted_probability,predicted_score_reg,prediction_status,nearest_known_constraint_dist_m,map_color,map_weight,map_opacity,routing_multiplier,avoid_priority,is_blocked,display_label,best_model,best_model_threshold
712,New Malitbog,train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.8612654,0.44314337,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
713,New Malitbog,train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.90020066,0.5322106,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
714,New Malitbog,train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.87041146,0.44894826,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
715,New Malitbog,train,traffic_general,traffic_general,traffic_general,traffic_general,1,0.88332725,0.46897465,true_positive,,#FFD54F,4,0.95,1.35,2,0,General traffic,GAT,0.28000000000000014
716,New Malitbog,test,narrow_road,narrow_road,narrow_road,narrow_road,1,0.86789626,0.63624126,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
717,Nanyo,train,traffic_general,traffic_general,traffic_general,traffic_general,1,0.9048727,0.50065136,true_positive,,#FFD54F,4,0.95,1.35,2,0,General traffic,GAT,0.28000000000000014
718,Nanyo,train,traffic_general,traffic_general,traffic_general,traffic_general,1,0.9063856,0.5034244,true_positive,,#FFD54F,4,0.95,1.35,2,0,General traffic,GAT,0.28000000000000014
719,Nanyo,train,traffic_general,traffic_general,traffic_general,traffic_general,1,0.9161765,0.556342,true_positive,,#FFD54F,4,0.95,1.35,2,0,General traffic,GAT,0.28000000000000014
720,Nanyo,train,traffic_general,traffic_general,traffic_general,traffic_general,1,0.90554035,0.50183225,true_positive,,#FFD54F,4,0.95,1.35,2,0,General traffic,GAT,0.28000000000000014
721,Quezon,train,traffic_general,traffic_general,traffic_general,traffic_general,1,0.89527285,0.54994905,true_positive,,#FFD54F,4,0.95,1.35,2,0,General traffic,GAT,0.28000000000000014
722,New Visayas,train,normal,traffic_general,traffic_general,traffic_general,1,0.63220453,0.42416734,new_predicted_constraint,35.72745648773351,#FFD54F,4,0.95,1.35,2,0,General traffic,GAT,0.28000000000000014
723,New Visayas,train,traffic_general,traffic_general,traffic_general,traffic_general,1,0.63943154,0.37141728,true_positive,,#FFD54F,4,0.95,1.35,2,0,General traffic,GAT,0.28000000000000014
724,New Visayas,train,normal,traffic_general,traffic_general,traffic_general,1,0.63599956,0.37629354,new_predicted_constraint,50.31246884344711,#FFD54F,4,0.95,1.35,2,0,General traffic,GAT,0.28000000000000014
725,San Francisco (Pob.),train,normal,traffic_general,traffic_general,traffic_general,1,0.5657028,0.5265513,new_predicted_constraint,50.73728285482415,#FFD54F,4,0.95,1.35,2,0,General traffic,GAT,0.28000000000000014
726,New Visayas,train,normal,traffic_general,traffic_general,traffic_general,1,0.5109909,0.3896684,new_predicted_constraint,74.37204649493769,#FFD54F,4,0.95,1.35,2,0,General traffic,GAT,0.28000000000000014
727,New Visayas,test,narrow_road,narrow_road,narrow_road,narrow_road,1,0.6388819,0.4268244,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
728,Gredu (Pob.),val,narrow_road_severe,narrow_road_severe,narrow_road_severe,narrow_road_severe,1,0.5357555,0.49874115,true_positive,,#B71C1C,6,0.98,1.8,4,0,Severe narrow road,GAT,0.28000000000000014
729,Gredu (Pob.),val,narrow_road_severe,narrow_road_severe,narrow_road_severe,narrow_road_severe,1,0.6363631,0.5427625,true_positive,,#B71C1C,6,0.98,1.8,4,0,Severe narrow road,GAT,0.28000000000000014
730,Gredu (Pob.),val,narrow_road_severe,narrow_road_severe,narrow_road_severe,narrow_road_severe,1,0.6259782,0.5050244,true_positive,,#B71C1C,6,0.98,1.8,4,0,Severe narrow road,GAT,0.28000000000000014
731,Gredu (Pob.),val,narrow_road_severe,narrow_road_severe,narrow_road_severe,narrow_road_severe,1,0.703716,0.55896115,true_positive,,#B71C1C,6,0.98,1.8,4,0,Severe narrow road,GAT,0.28000000000000014
732,Gredu (Pob.),val,narrow_road_severe,narrow_road_severe,narrow_road_severe,narrow_road_severe,1,0.636318,0.54301286,true_positive,,#B71C1C,6,0.98,1.8,4,0,Severe narrow road,GAT,0.28000000000000014
733,Gredu (Pob.),val,narrow_road_severe,narrow_road_severe,narrow_road_severe,narrow_road_severe,1,0.8054004,0.45950693,true_positive,,#B71C1C,6,0.98,1.8,4,0,Severe narrow road,GAT,0.28000000000000014
734,Gredu (Pob.),val,narrow_road_severe,narrow_road_severe,narrow_road_severe,narrow_road_severe,1,0.6365177,0.5436258,true_positive,,#B71C1C,6,0.98,1.8,4,0,Severe narrow road,GAT,0.28000000000000014
735,Gredu (Pob.),val,normal,traffic_general,traffic_general,traffic_general,1,0.80414104,0.36458373,new_predicted_constraint,76.66733995629777,#FFD54F,4,0.95,1.35,2,0,General traffic,GAT,0.28000000000000014
736,San Vicente,train,narrow_road_severe,normal,normal,narrow_road_severe,0,0.27168995,0.14134303,missed_manual_constraint,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
737,San Vicente,train,narrow_road_severe,narrow_road_severe,narrow_road_severe,narrow_road_severe,1,0.32655278,0.26647282,true_positive,,#B71C1C,6,0.98,1.8,4,0,Severe narrow road,GAT,0.28000000000000014
738,San Vicente,train,narrow_road_severe,narrow_road_severe,narrow_road_severe,narrow_road_severe,1,0.34046146,0.28033528,true_positive,,#B71C1C,6,0.98,1.8,4,0,Severe narrow road,GAT,0.28000000000000014
739,San Vicente,train,narrow_road_severe,narrow_road_severe,narrow_road_severe,narrow_road_severe,1,0.31583852,0.26475996,true_positive,,#B71C1C,6,0.98,1.8,4,0,Severe narrow road,GAT,0.28000000000000014
740,San Vicente,train,normal,narrow_road_severe,narrow_road_severe,narrow_road_severe,1,0.3193501,0.2604409,new_predicted_constraint,66.79713219888146,#B71C1C,6,0.98,1.8,4,0,Severe narrow road,GAT,0.28000000000000014
741,San Vicente,train,normal,narrow_road_severe,narrow_road_severe,narrow_road_severe,1,0.31905395,0.2626416,new_predicted_constraint,108.55343821185039,#B71C1C,6,0.98,1.8,4,0,Severe narrow road,GAT,0.28000000000000014
742,San Vicente,test,normal,narrow_road_severe,narrow_road_severe,narrow_road_severe,1,0.36909088,0.32334864,new_predicted_constraint,31.17330260902469,#B71C1C,6,0.98,1.8,4,0,Severe narrow road,GAT,0.28000000000000014
743,San Vicente,train,narrow_road_severe,narrow_road_severe,narrow_road_severe,narrow_road_severe,1,0.33046654,0.21866861,true_positive,,#B71C1C,6,0.98,1.8,4,0,Severe narrow road,GAT,0.28000000000000014
744,San Vicente,train,normal,narrow_road_severe,narrow_road_severe,narrow_road_severe,1,0.3272314,0.24297912,new_predicted_constraint,275.2409125924904,#B71C1C,6,0.98,1.8,4,0,Severe narrow road,GAT,0.28000000000000014
745,San Vicente,train,normal,traffic_nightmarket,traffic_nightmarket,traffic_nightmarket,1,0.36706832,0.32787174,new_predicted_constraint,172.39166804970293,#E65100,5,0.95,1.75,4,0,Night-market area,GAT,0.28000000000000014
746,San Vicente,train,normal,traffic_nightmarket,traffic_nightmarket,traffic_nightmarket,1,0.3618861,0.27401596,new_predicted_constraint,96.24459267097444,#E65100,5,0.95,1.75,4,0,Night-market area,GAT,0.28000000000000014
747,San Vicente,test,traffic_nightmarket,traffic_nightmarket,traffic_nightmarket,traffic_nightmarket,1,0.3470063,0.22694878,true_positive,,#E65100,5,0.95,1.75,4,0,Night-market area,GAT,0.28000000000000014
748,San Vicente,test,normal,narrow_road_severe,narrow_road_severe,narrow_road_severe,1,0.35969728,0.33432174,new_predicted_constraint,45.93997674901711,#B71C1C,6,0.98,1.8,4,0,Severe narrow road,GAT,0.28000000000000014
749,San Vicente,train,normal,narrow_road_severe,narrow_road_severe,narrow_road_severe,1,0.5498037,0.33780217,new_predicted_constraint,96.51564700095732,#B71C1C,6,0.98,1.8,4,0,Severe narrow road,GAT,0.28000000000000014
750,San Vicente,test,narrow_road_severe,narrow_road_severe,narrow_road_severe,narrow_road_severe,1,0.36156672,0.33468443,true_positive,,#B71C1C,6,0.98,1.8,4,0,Severe narrow road,GAT,0.28000000000000014
751,San Vicente,train,normal,traffic_nightmarket,traffic_nightmarket,traffic_nightmarket,1,0.3540256,0.31582206,new_predicted_constraint,143.40513647606517,#E65100,5,0.95,1.75,4,0,Night-market area,GAT,0.28000000000000014
752,San Vicente,test,normal,narrow_road_severe,narrow_road_severe,narrow_road_severe,1,0.35567936,0.31092715,new_predicted_constraint,5.559952791657411,#B71C1C,6,0.98,1.8,4,0,Severe narrow road,GAT,0.28000000000000014
753,San Vicente,train,narrow_road_severe,narrow_road_severe,narrow_road_severe,narrow_road_severe,1,0.3599512,0.31713846,true_positive,,#B71C1C,6,0.98,1.8,4,0,Severe narrow road,GAT,0.28000000000000014
754,San Vicente,train,normal,narrow_road_severe,narrow_road_severe,narrow_road_severe,1,0.34328353,0.31137943,new_predicted_constraint,155.45983942253247,#B71C1C,6,0.98,1.8,4,0,Severe narrow road,GAT,0.28000000000000014
755,Salvacion,val,narrow_road_severe,normal,normal,narrow_road_severe,0,0.25817242,0.47114688,missed_manual_constraint,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
756,San Francisco (Pob.),val,traffic_general,traffic_general,traffic_general,traffic_general,1,0.5060489,0.3987422,true_positive,,#FFD54F,4,0.95,1.35,2,0,General traffic,GAT,0.28000000000000014
757,San Francisco (Pob.),train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.7858601,0.41073608,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
758,San Francisco (Pob.),val,narrow_road,normal,normal,narrow_road,0,0.21309313,0.17026353,missed_manual_constraint,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
759,Salvacion,val,narrow_road_severe,normal,normal,narrow_road_severe,0,0.2577795,0.4709882,missed_manual_constraint,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
760,Salvacion,val,narrow_road_severe,normal,normal,narrow_road_severe,0,0.25431967,0.46801835,missed_manual_constraint,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
761,San Francisco (Pob.),train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.7866676,0.41181785,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
762,Santo Niño (Pob.),train,traffic_nightmarket,traffic_nightmarket,traffic_nightmarket,traffic_nightmarket,1,0.81713086,0.38242096,true_positive,,#E65100,5,0.95,1.75,4,0,Night-market area,GAT,0.28000000000000014
763,San Francisco (Pob.),train,traffic_general,traffic_general,traffic_general,traffic_general,1,0.8593491,0.41695648,true_positive,,#FFD54F,4,0.95,1.35,2,0,General traffic,GAT,0.28000000000000014
764,Salvacion,val,narrow_road_severe,normal,normal,narrow_road_severe,0,0.20113313,0.34403992,missed_manual_constraint,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
765,San Francisco (Pob.),train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.786371,0.41145563,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
766,Salvacion,train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.54201835,0.36990565,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
767,San Francisco (Pob.),train,normal,narrow_road,narrow_road,narrow_road,1,0.8330956,0.43648964,new_predicted_constraint,104.43553672818597,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
768,San Francisco (Pob.),train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.7879878,0.35174423,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
769,San Francisco (Pob.),val,traffic_general,traffic_general,traffic_general,traffic_general,1,0.48462653,0.3892094,true_positive,,#FFD54F,4,0.95,1.35,2,0,General traffic,GAT,0.28000000000000014
770,San Francisco (Pob.),train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.7879878,0.35174423,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
771,San Francisco (Pob.),train,normal,traffic_general,traffic_general,traffic_general,1,0.79051125,0.41716337,new_predicted_constraint,121.98088113694598,#FFD54F,4,0.95,1.35,2,0,General traffic,GAT,0.28000000000000014
772,San Francisco (Pob.),val,traffic_general,traffic_general,traffic_general,traffic_general,1,0.51760316,0.33020657,true_positive,,#FFD54F,4,0.95,1.35,2,0,General traffic,GAT,0.28000000000000014
773,San Francisco (Pob.),train,traffic_general,traffic_general,traffic_general,traffic_general,1,0.79515404,0.42306268,true_positive,,#FFD54F,4,0.95,1.35,2,0,General traffic,GAT,0.28000000000000014
774,San Francisco (Pob.),val,traffic_general,traffic_general,traffic_general,traffic_general,1,0.4621054,0.489111,true_positive,,#FFD54F,4,0.95,1.35,2,0,General traffic,GAT,0.28000000000000014
775,Santo Niño (Pob.),train,traffic_nightmarket,traffic_nightmarket,traffic_nightmarket,traffic_nightmarket,1,0.8097022,0.38793623,true_positive,,#E65100,5,0.95,1.75,4,0,Night-market area,GAT,0.28000000000000014
776,Datu Abdul Dadia,test,narrow_road,narrow_road,narrow_road,narrow_road,1,0.8048235,0.31403798,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
777,New Visayas,train,traffic_general,traffic_general,traffic_general,traffic_general,1,0.5230297,0.41208255,true_positive,,#FFD54F,4,0.95,1.35,2,0,General traffic,GAT,0.28000000000000014
778,Datu Abdul Dadia,test,narrow_road,narrow_road,narrow_road,narrow_road,1,0.78912485,0.4315307,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
779,New Visayas,train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.6523796,0.43547088,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
780,New Visayas,train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.6754749,0.43559146,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
781,Datu Abdul Dadia,test,narrow_road,narrow_road,narrow_road,narrow_road,1,0.664384,0.2663604,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
782,New Visayas,train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.65889645,0.3685488,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
783,New Visayas,train,traffic_general,traffic_general,traffic_general,traffic_general,1,0.6409233,0.38383126,true_positive,,#FFD54F,4,0.95,1.35,2,0,General traffic,GAT,0.28000000000000014
784,Datu Abdul Dadia,test,narrow_road,narrow_road,narrow_road,narrow_road,1,0.78912485,0.4315307,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
785,New Visayas,train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.5035258,0.3840955,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
786,Unknown,train,normal,normal,normal,normal,0,0.18492556,0.33066815,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
787,Unknown,train,normal,normal,normal,normal,0,0.1351439,0.31388372,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
788,Unknown,train,normal,normal,normal,normal,0,0.17480667,0.31561765,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
789,Salvacion,train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.40219393,0.34988344,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
790,Salvacion,train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.5106173,0.35617644,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
791,Salvacion,train,traffic_school,traffic_school,traffic_school,traffic_school,1,0.64262813,0.42309403,true_positive,,#FFE082,4,0.95,1.45,0,0,School traffic,GAT,0.28000000000000014
792,Salvacion,train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.42417592,0.36025786,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
793,Quezon,train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.78708255,0.40255505,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
794,Quezon,train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.8230355,0.36074418,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
795,Quezon,train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.8187116,0.35598093,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
796,Quezon,train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.7788646,0.34834456,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
797,Quezon,train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.7788646,0.34834456,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
798,New Pandan (Pob.),train,normal,traffic_nightmarket,traffic_nightmarket,traffic_nightmarket,1,0.4003765,0.5926918,new_predicted_constraint,48.659707478719604,#E65100,5,0.95,1.75,4,0,Night-market area,GAT,0.28000000000000014
799,New Pandan (Pob.),train,traffic_nightmarket,traffic_nightmarket,traffic_nightmarket,traffic_nightmarket,1,0.4004852,0.592552,true_positive,,#E65100,5,0.95,1.75,4,0,Night-market area,GAT,0.28000000000000014
800,New Pandan (Pob.),train,normal,traffic_nightmarket,traffic_nightmarket,traffic_nightmarket,1,0.40023455,0.5928682,new_predicted_constraint,102.2416834846101,#E65100,5,0.95,1.75,4,0,Night-market area,GAT,0.28000000000000014
801,New Pandan (Pob.),val,normal,traffic_nightmarket,traffic_nightmarket,traffic_nightmarket,1,0.4417428,0.26255614,new_predicted_constraint,63.825536023132095,#E65100,5,0.95,1.75,4,0,Night-market area,GAT,0.28000000000000014
802,New Pandan (Pob.),val,normal,traffic_nightmarket,traffic_nightmarket,traffic_nightmarket,1,0.4893135,0.38351738,new_predicted_constraint,109.38083423367492,#E65100,5,0.95,1.75,4,0,Night-market area,GAT,0.28000000000000014
803,New Pandan (Pob.),train,normal,traffic_nightmarket,traffic_nightmarket,traffic_nightmarket,1,0.39365816,0.3585549,new_predicted_constraint,140.03932967172273,#E65100,5,0.95,1.75,4,0,Night-market area,GAT,0.28000000000000014
804,New Pandan (Pob.),train,normal,traffic_pnm,traffic_pnm,traffic_pnm,1,0.39778808,0.59312713,new_predicted_constraint,103.64827696207198,#FB8C00,5,0.95,1.6,3,0,PNM / night-market nearby traffic,GAT,0.28000000000000014
805,New Pandan (Pob.),val,normal,traffic_nightmarket,traffic_nightmarket,traffic_nightmarket,1,0.4893135,0.38351738,new_predicted_constraint,123.61425916579762,#E65100,5,0.95,1.75,4,0,Night-market area,GAT,0.28000000000000014
806,J.P. Laurel,train,normal,normal,normal,normal,0,0.24914205,0.25020003,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
807,J.P. Laurel,train,normal,normal,normal,normal,0,0.22512089,0.11405587,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
808,Gredu (Pob.),train,normal,traffic_highway,traffic_highway,traffic_highway,1,0.77958035,0.488729,new_predicted_constraint,50.184053991467735,#FFC107,4,0.95,1.25,1,0,Highway traffic,GAT,0.28000000000000014
809,San Francisco (Pob.),test,normal,traffic_general,traffic_general,traffic_general,1,0.7894687,0.7071851,new_predicted_constraint,48.13648247077767,#FFD54F,4,0.95,1.35,2,0,General traffic,GAT,0.28000000000000014
810,San Francisco (Pob.),test,traffic_general,traffic_general,traffic_general,traffic_general,1,0.8471623,0.72063,true_positive,,#FFD54F,4,0.95,1.35,2,0,General traffic,GAT,0.28000000000000014
